date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:00	141/141	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/plain	date:Wed,%2029%20Aug%202018%2010:10:59%20GMT	https://www.muso.com/robots.txt		(from )
15:41:01	39281/39281	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:00%20GMT	https://www.muso.com/	www.muso.com/index.html	(from )
15:41:02	8936/8936	---MCZ	200	added ('OK')	text/css	etag:W/%2259c2656a-22e8%22	https://www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/css/jquery.qtip.min.css?ver=4.9.8	www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/css/jquery.qtip.min5010.css	(from https://www.muso.com/)
15:41:03	567/567	---M--	200	added ('OK')	text/css	etag:%2259c2656a-237%22	https://www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/css/custom.css?ver=4.9.8	www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/css/custom5010.css	(from https://www.muso.com/)
15:41:04	1069/1069	---MC-	200	added ('OK')	application/rss+xml	etag:%22b11ca5037f2899c5701e3f79ae972097-gzip%22	https://www.muso.com/feed/	www.muso.com/feed/index.html	(from https://www.muso.com/)
15:41:04	723/723	---MC-	200	added ('OK')	application/rss+xml	etag:%222b609cb5035ff6dc170adcf853a05f3e-gzip%22	https://www.muso.com/comments/feed/	www.muso.com/comments/feed/index.html	(from https://www.muso.com/)
15:41:05	1683/1683	---MCZ	200	added ('OK')	text/css	etag:W/%225af400fb-693%22	https://www.muso.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.1	www.muso.com/wp-content/plugins/contact-form-7/includes/css/styles972f.css	(from https://www.muso.com/)
15:41:06	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%2259242988-7918%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min5010.css	(from https://www.muso.com/)
15:41:07	4188/4188	---MCZ	200	added ('OK')	text/css	etag:W/%2259c2656a-105c%22	https://www.muso.com/wp-content/plugins/uk-cookie-consent/assets/css/style.css?ver=4.9.8	www.muso.com/wp-content/plugins/uk-cookie-consent/assets/css/style5010.css	(from https://www.muso.com/)
15:41:07	510/510	---M--	200	added ('OK')	text/css	etag:%2259242988-1fe%22	https://www.muso.com/wp-content/plugins/wp-pagenavi/pagenavi-css.css?ver=2.70	www.muso.com/wp-content/plugins/wp-pagenavi/pagenavi-css44fd.css	(from https://www.muso.com/)
15:41:09	44438/44438	---MCZ	200	added ('OK')	text/css	etag:W/%225b716efc-ad96%22	https://www.muso.com/wp-content/themes/studionovel_muso_v1/assets/css/style.css?ver=1.2.1	www.muso.com/wp-content/themes/studionovel_muso_v1/assets/css/style1576.css	(from https://www.muso.com/)
15:41:10	97184/97184	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225742c6ad-17ba0%22	https://www.muso.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	www.muso.com/wp-includes/js/jquery/jqueryb8ff.js	(from https://www.muso.com/)
15:41:11	10056/10056	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22573eaa90-2748%22	https://www.muso.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	www.muso.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.muso.com/)
15:41:12	98834/98834	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-18212%22	https://www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/jquery.qtip.js?ver=4.9.8	www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/jquery.qtip5010.js	(from https://www.muso.com/)
15:41:13	7424/7424	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-1d00%22	https://www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/imagesloaded.pkgd.min.js?ver=4.9.8	www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/imagesloaded.pkgd.min5010.js	(from https://www.muso.com/)
15:41:14	2974/2974	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-b9e%22	https://www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/custom.js?ver=1.61	www.muso.com/wp-content/plugins/magic-tooltips-for-contact-form-7/assets/js/customaf4d.js	(from https://www.muso.com/)
15:41:15	1367/1367	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259242988-557%22	https://www.muso.com/wp-content/plugins/maxbuttons/js/min/front.js?ver=1	www.muso.com/wp-content/plugins/maxbuttons/js/min/front68b3.js	(from https://www.muso.com/)
15:41:15	364/364	---M--	200	added ('OK')	application/x-javascript	etag:%2259fc3a2e-16c%22	https://www.muso.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker.js?ver=1.7.1	www.muso.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker4735.js	(from https://www.muso.com/)
15:41:17	1546/1546	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259fc3a2e-60a%22	https://www.muso.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.7.1	www.muso.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker4735.js	(from https://www.muso.com/)
15:41:18	812/812	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:11:17%20GMT	https://www.muso.com/xmlrpc.php?rsd	www.muso.com/xmlrpc0db0.php	(from https://www.muso.com/)
15:41:19	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://www.muso.com/wp-includes/wlwmanifest.xml	www.muso.com/wp-includes/wlwmanifest.xml	(from https://www.muso.com/)
15:41:19	54126/54126	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:11:18%20GMT	https://www.muso.com/wp-json/	www.muso.com/wp-json/index.html	(from https://www.muso.com/)
15:41:20	2219/2219	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:11:19%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2F	www.muso.com/wp-json/oembed/1.0/embed3ea9.json	(from https://www.muso.com/)
15:41:21	2322/2322	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:11:20%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embedbf6f	(from https://www.muso.com/)
15:41:21	907/907	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341f-38b%22	https://www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-32x32.jpg	www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-32x32.jpg	(from https://www.muso.com/)
15:41:22	3743/3743	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341f-e9f%22	https://www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-192x192.jpg	www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-192x192.jpg	(from https://www.muso.com/)
15:41:23	3516/3516	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341f-dbc%22	https://www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-180x180.jpg	www.muso.com/wp-content/uploads/2017/07/cropped-muso-favicon-180x180.jpg	(from https://www.muso.com/)
15:41:25	62257/62257	---M--	200	added ('OK')	image/png	etag:%225b6d66d3-f331%22	https://www.muso.com/wp-content/uploads/2018/08/mbc.png	www.muso.com/wp-content/uploads/2018/08/mbc.png	(from https://www.muso.com/)
15:41:25	43241/43241	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:25%20GMT	https://www.muso.com/magazine/	www.muso.com/magazine/index.html	(from https://www.muso.com/)
15:41:25	32215/32215	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:25%20GMT	https://www.muso.com/products/overview/	www.muso.com/products/overview/index.html	(from https://www.muso.com/)
15:41:27	49433/49433	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:26%20GMT	https://www.muso.com/contact-us/enquiries/	www.muso.com/contact-us/enquiries/index.html	(from https://www.muso.com/)
15:41:27	33079/33079	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:27%20GMT	https://www.muso.com/products/discover/	www.muso.com/products/discover/index.html	(from https://www.muso.com/)
15:41:27	31565/31565	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:27%20GMT	https://www.muso.com/about-us/background/	www.muso.com/about-us/background/index.html	(from https://www.muso.com/)
15:41:27	226976/226976	---M--	200	added ('OK')	image/png	etag:%225b61e6c0-376a0%22	https://www.muso.com/wp-content/uploads/2018/08/sonymusic-logo.png	www.muso.com/wp-content/uploads/2018/08/sonymusic-logo.png	(from https://www.muso.com/)
15:41:28	4943/4943	---M--	200	added ('OK')	image/png	etag:%225a2e8143-134f%22	https://www.muso.com/wp-content/uploads/2017/12/protect-block-8-logo-5-img.png	www.muso.com/wp-content/uploads/2017/12/protect-block-8-logo-5-img.png	(from https://www.muso.com/)
15:41:29	32594/32594	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:29%20GMT	https://www.muso.com/products/connect/	www.muso.com/products/connect/index.html	(from https://www.muso.com/)
15:41:29	37763/37763	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:29%20GMT	https://www.muso.com/products/protect/	www.muso.com/products/protect/index.html	(from https://www.muso.com/)
15:41:30	42243/42243	---M--	200	added ('OK')	image/png	etag:%225b6d6707-a503%22	https://www.muso.com/wp-content/uploads/2018/08/euipo-logo.png	www.muso.com/wp-content/uploads/2018/08/euipo-logo.png	(from https://www.muso.com/)
15:41:30	32681/32681	---M--	200	added ('OK')	image/png	etag:%225b61e6c0-7fa9%22	https://www.muso.com/wp-content/uploads/2018/08/e1-logo.png	www.muso.com/wp-content/uploads/2018/08/e1-logo.png	(from https://www.muso.com/)
15:41:32	42205/42205	---M--	200	added ('OK')	image/png	etag:%225b6d6724-a4dd%22	https://www.muso.com/wp-content/uploads/2018/08/sony-interactive.png	www.muso.com/wp-content/uploads/2018/08/sony-interactive.png	(from https://www.muso.com/)
15:41:33	127949/127949	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341b-1f3cd%22	https://www.muso.com/wp-content/uploads/2014/03/muso-anti-piracy-dashboard.jpg	www.muso.com/wp-content/uploads/2014/03/muso-anti-piracy-dashboard.jpg	(from https://www.muso.com/)
15:41:34	14551/14551	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225af400fb-38d7%22	https://www.muso.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.1	www.muso.com/wp-content/plugins/contact-form-7/includes/js/scripts972f.js	(from https://www.muso.com/)
15:41:34	41554/41554	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:33%20GMT	https://www.muso.com/magazine/piracy-data-from-global-view-to-macroeconomic-trends/	www.muso.com/magazine/piracy-data-from-global-view-to-macroeconomic-trends/index.html	(from https://www.muso.com/)
15:41:34	36900/36900	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:34%20GMT	https://www.muso.com/category/film/	www.muso.com/category/film/index.html	(from https://www.muso.com/)
15:41:35	42430/42430	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:35%20GMT	https://www.muso.com/category/article/	www.muso.com/category/article/index.html	(from https://www.muso.com/)
15:41:36	1540/1540	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-604%22	https://www.muso.com/wp-content/plugins/uk-cookie-consent/assets/js/uk-cookie-consent-js.js?ver=2.3.0	www.muso.com/wp-content/plugins/uk-cookie-consent/assets/js/uk-cookie-consent-jsa1ec.js	(from https://www.muso.com/)
15:41:36	33231/33231	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:36%20GMT	https://www.muso.com/category/television/	www.muso.com/category/television/index.html	(from https://www.muso.com/)
15:41:36	36311/36311	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:36%20GMT	https://www.muso.com/category/music/	www.muso.com/category/music/index.html	(from https://www.muso.com/)
15:41:37	58600/58600	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:36%20GMT	https://www.muso.com/policies/terms-and-conditions/	www.muso.com/policies/terms-and-conditions/index.html	(from https://www.muso.com/)
15:41:38	15522/15522	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-3ca2%22	https://www.muso.com/wp-content/themes/studionovel_muso_v1/bower_components/history.js/scripts/bundled/html5/jquery.history.js?ver=20151215	www.muso.com/wp-content/themes/studionovel_muso_v1/bower_components/history.js/scripts/bundled/html5/jquery.history4a7d.js	(from https://www.muso.com/)
15:41:38	36913/36913	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:38%20GMT	https://www.muso.com/policies/cookie-policy/	www.muso.com/policies/cookie-policy/index.html	(from https://www.muso.com/)
15:41:38	33410/33410	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:38%20GMT	https://www.muso.com/about-us/founders/	www.muso.com/about-us/founders/index.html	(from https://www.muso.com/)
15:41:39	40622/40622	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:38%20GMT	https://www.muso.com/policies/privacy-policy/	www.muso.com/policies/privacy-policy/index.html	(from https://www.muso.com/)
15:41:40	2441/2441	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259c2656a-989%22	https://www.muso.com/wp-content/themes/studionovel_muso_v1/bower_components/jquery.scrollTo/jquery.scrollTo.min.js?ver=20151215	www.muso.com/wp-content/themes/studionovel_muso_v1/bower_components/jquery.scrollTo/jquery.scrollTo.min4a7d.js	(from https://www.muso.com/)
15:41:41	8200/8200	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b716efc-2008%22	https://www.muso.com/wp-content/themes/studionovel_muso_v1/assets/js/scripts.js?ver=20180810	www.muso.com/wp-content/themes/studionovel_muso_v1/assets/js/scriptsf546.js	(from https://www.muso.com/)
15:41:42	1398/1398	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258359bd9-576%22	https://www.muso.com/wp-includes/js/wp-embed.min.js?ver=4.9.8	www.muso.com/wp-includes/js/wp-embed.min5010.js	(from https://www.muso.com/)
15:41:42	847/847	---M--	200	added ('OK')	image/gif	etag:%2259242988-34f%22	https://www.muso.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	www.muso.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://www.muso.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.1)
15:41:44	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259242988-2876e%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:45	77160/77160	---M--	200	added ('OK')	application/x-font-woff	etag:%2259242988-12d68%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:46	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259242988-2876e%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.eot?	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:47	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2259242988-17ee8%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:48	165548/165548	---M--	200	added ('OK')	font/truetype	etag:%2259242988-286ac%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:49	2700/2700	---M--	200	added ('OK')	image/png	etag:%225ab13613-a8c%22	https://www.muso.com/wp-content/themes/studionovel_muso_v1/assets/img/request-reports-response-sent.png	www.muso.com/wp-content/themes/studionovel_muso_v1/assets/img/request-reports-response-sent.png	(from https://www.muso.com/wp-content/themes/studionovel_muso_v1/assets/css/style.css?ver=1.2.1)
15:41:50	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259242988-6c7db%22	https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.muso.com/wp-content/plugins/maxbuttons/assets/libraries/font-awesome/css/font-awesome.min.css?ver=4.9.8)
15:41:51	2271/2271	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:11:50%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fproducts%2Foverview%2F	www.muso.com/wp-json/oembed/1.0/embed2ccc.json	(from https://www.muso.com/products/overview/)
15:41:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:11:51%20GMT	https://www.muso.com/?p=16	www.muso.com/index0e62.html	(from https://www.muso.com/products/overview/)
15:41:52	2370/2370	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:11:51%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fproducts%2Foverview%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed8bb4	(from https://www.muso.com/products/overview/)
15:41:53	30785/30785	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:11:52%20GMT	https://www.muso.com/products/	www.muso.com/products/index.html	(from https://www.muso.com/products/overview/)
15:41:53	7913/7913	---MC-	200	added ('OK')	application/rss+xml	etag:%22b11ca5037f2899c5701e3f79ae972097-gzip%22	https://www.muso.com/magazine/feed/	www.muso.com/magazine/feed/index.html	(from https://www.muso.com/magazine/)
15:41:53	37627/37627	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:53%20GMT	https://www.muso.com/category/interview/	www.muso.com/category/interview/index.html	(from https://www.muso.com/magazine/)
15:41:53	172434/172434	---M--	200	added ('OK')	image/jpeg	etag:%225b06ac05-2a192%22	https://www.muso.com/wp-content/uploads/2018/05/YTM2.jpg	www.muso.com/wp-content/uploads/2018/05/YTM2.jpg	(from https://www.muso.com/magazine/)
15:41:55	35950/35950	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:55%20GMT	https://www.muso.com/magazine/youtube-launches-youtube-music-a-piracy-fighter/	www.muso.com/magazine/youtube-launches-youtube-music-a-piracy-fighter/index.html	(from https://www.muso.com/magazine/)
15:41:55	37327/37327	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:55%20GMT	https://www.muso.com/magazine/global-piracy-increases-throughout-2017-muso-reveals/	www.muso.com/magazine/global-piracy-increases-throughout-2017-muso-reveals/index.html	(from https://www.muso.com/magazine/)
15:41:55	336784/336784	---M--	200	added ('OK')	image/jpeg	etag:%225ab15bc1-52390%22	https://www.muso.com/wp-content/uploads/2018/03/earth-earth-at-night-night-lights-41949.jpeg	www.muso.com/wp-content/uploads/2018/03/earth-earth-at-night-night-lights-41949.jpg	(from https://www.muso.com/magazine/)
15:41:55	42387/42387	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:55%20GMT	https://www.muso.com/category/press-release/	www.muso.com/category/press-release/index.html	(from https://www.muso.com/magazine/)
15:41:57	58795/58795	---M--	200	added ('OK')	image/jpeg	etag:%225b101045-e5ab%22	https://www.muso.com/wp-content/uploads/2018/05/EUIPO-logo.jpg	www.muso.com/wp-content/uploads/2018/05/EUIPO-logo.jpg	(from https://www.muso.com/magazine/)
15:41:58	33223/33223	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:57%20GMT	https://www.muso.com/magazine/muso-supporting-euipos-economic-impact-study-on-piracy/	www.muso.com/magazine/muso-supporting-euipos-economic-impact-study-on-piracy/index.html	(from https://www.muso.com/magazine/)
15:41:58	358349/358349	---M--	200	added ('OK')	image/png	etag:%2259c23420-577cd%22	https://www.muso.com/wp-content/uploads/2017/07/gallery-ustv-game-of-thrones-whitewalkers.png	www.muso.com/wp-content/uploads/2017/07/gallery-ustv-game-of-thrones-whitewalkers.png	(from https://www.muso.com/magazine/)
15:41:58	35187/35187	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:58%20GMT	https://www.muso.com/magazine/game-of-thrones-season-7-pirated-over-1-billion-times/	www.muso.com/magazine/game-of-thrones-season-7-pirated-over-1-billion-times/index.html	(from https://www.muso.com/magazine/)
15:41:59	32353/32353	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:11:59%20GMT	https://www.muso.com/magazine/the-bigger-picture-india-embracing-the-svod-revolution/	www.muso.com/magazine/the-bigger-picture-india-embracing-the-svod-revolution/index.html	(from https://www.muso.com/magazine/)
15:42:00	112912/112912	---M--	200	added ('OK')	image/jpeg	etag:%2259c23420-1b910%22	https://www.muso.com/wp-content/uploads/2017/07/jakob-owens-277842.jpg	www.muso.com/wp-content/uploads/2017/07/jakob-owens-277842.jpg	(from https://www.muso.com/magazine/)
15:42:00	33971/33971	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:00%20GMT	https://www.muso.com/magazine/game-of-thrones-season-7-opener-pirated-91-74-million-times/	www.muso.com/magazine/game-of-thrones-season-7-opener-pirated-91-74-million-times/index.html	(from https://www.muso.com/magazine/)
15:42:01	42728/42728	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:00%20GMT	https://www.muso.com/magazine/queen-of-indie-jane-clark-talks-piracy-in-the-indie-film-market/	www.muso.com/magazine/queen-of-indie-jane-clark-talks-piracy-in-the-indie-film-market/index.html	(from https://www.muso.com/magazine/)
15:42:02	36866/36866	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:02%20GMT	https://www.muso.com/magazine/from-rock-legends-to-piracy-a-conversation-with-elio-bordi-from-frontiers/	www.muso.com/magazine/from-rock-legends-to-piracy-a-conversation-with-elio-bordi-from-frontiers/index.html	(from https://www.muso.com/magazine/)
15:42:03	166318/166318	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341f-289ae%22	https://www.muso.com/wp-content/uploads/2017/06/greta-scholderle-moller-110601-1024x683.jpg	www.muso.com/wp-content/uploads/2017/06/greta-scholderle-moller-110601-1024x683.jpg	(from https://www.muso.com/magazine/)
15:42:03	979032/979032	---M--	200	added ('OK')	image/png	etag:%2259c2341f-ef058%22	https://www.muso.com/wp-content/uploads/2017/06/elio1-1024x683.png	www.muso.com/wp-content/uploads/2017/06/elio1-1024x683.png	(from https://www.muso.com/magazine/)
15:42:04	39575/39575	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:03%20GMT	https://www.muso.com/magazine/spain-10th-for-global-music-piracy/	www.muso.com/magazine/spain-10th-for-global-music-piracy/index.html	(from https://www.muso.com/magazine/)
15:42:04	2529237/2529237	---M--	200	added ('OK')	image/jpeg	etag:%2259c23420-2697d5%22	https://www.muso.com/wp-content/uploads/2017/09/igor-ovsyannykov-165872.jpg	www.muso.com/wp-content/uploads/2017/09/igor-ovsyannykov-165872.jpg	(from https://www.muso.com/magazine/)
15:42:04	83355/83355	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341e-1459b%22	https://www.muso.com/wp-content/uploads/2017/04/jakob-owens-198234-1024x665.jpg	www.muso.com/wp-content/uploads/2017/04/jakob-owens-198234-1024x665.jpg	(from https://www.muso.com/magazine/)
15:42:05	34522/34522	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:05%20GMT	https://www.muso.com/magazine/muso-releases-2017-global-film-tv-insight-report/	www.muso.com/magazine/muso-releases-2017-global-film-tv-insight-report/index.html	(from https://www.muso.com/magazine/)
15:42:06	74812/74812	---M--	200	added ('OK')	image/jpeg	etag:%2259c2341e-1243c%22	https://www.muso.com/wp-content/uploads/2017/04/pexels-photo-70222-1024x683.jpg	www.muso.com/wp-content/uploads/2017/04/pexels-photo-70222-1024x683.jpg	(from https://www.muso.com/magazine/)
15:42:07	2280/2280	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:12:06%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fcontact-us%2Fenquiries%2F	www.muso.com/wp-json/oembed/1.0/embed50d7.json	(from https://www.muso.com/contact-us/enquiries/)
15:42:07	41602/41602	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:06%20GMT	https://www.muso.com/magazine/page/2/	www.muso.com/magazine/page/2/index.html	(from https://www.muso.com/magazine/)
15:42:07	35172/35172	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:12:06%20GMT	https://www.muso.com/magazine/muso-releases-2017-global-music-insight-report/	www.muso.com/magazine/muso-releases-2017-global-music-insight-report/index.html	(from https://www.muso.com/magazine/)
15:42:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:12:07%20GMT	https://www.muso.com/?p=22	www.muso.com/index0345.html	(from https://www.muso.com/contact-us/enquiries/)
15:42:09	2379/2379	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:12:08%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fcontact-us%2Fenquiries%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embede979	(from https://www.muso.com/contact-us/enquiries/)
